ID;Authors;Article Title;DOI;DOI Link;Supply/demand CES;CES services type original;Initial variables;Final Variables;Most contributing variable;Models used;Best Model;Presence/Abundance model;Original pixel size;Pixel size resampled;Temporality;Social media source data;Type of social media data;Spatial cover;Protect area;Country;Area name;Ecosystem type 1;Ecosystem type 2;Ecosystem type 3;Evaluate changes over time;Excluir;Metrics;Variables Standardized;Type;Variables Originales;Level3;Level2;Level1;CES;IPBES
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;soft courts: soccer, baseball, softball, cricket, football, rugby;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);courts;Count;soft courts: soccer, baseball, softball, cricket, football, rugby;Public infrastructures;Infrastructure;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;all courts: soft courts and hard courts;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);courts;Count;all courts: soft courts and hard courts;Public infrastructures;Infrastructure;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;wifi hotspots;wifi hotspots;wifi hotspots;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);wifi;Presence;wifi hotspots;Public infrastructures;Infrastructure;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;play area;play area;play area;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);play area;Area;play area;Recreational or tourism infrastructures;Recreational Opportunities;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;play area;play area;play area;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);play area;Percentage;play area;Recreational or tourism infrastructures;Recreational Opportunities;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;park type;park type;park type;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);park type;Categorical;park type;Protected Areas;Protected Areas;Land management;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;density population ;density population ;density population ;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);population;Density;density population ;Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;race;race;race;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);race;Categorical;race;Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;ethnicity;ethnicity;ethnicity;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);ethnicity;Percentage;ethnicity;Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;poverty;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);poverty;Percentage;poverty;Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;income;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);income;Median;income;Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;vacancy;vacancy;vacancy;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);vacancy;Percentage;vacancy;Socio-Demographic data;Statistical data;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;property value;property value;property value;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);property value;Median;property value;Accommodation;Infrastructure;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;length of bike routes;length of bike routes;length of bike routes;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);bike routes;Length;length of bike routes;Roads and Paths;Accessibility;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;distance to nearest bike route;distance to nearest bike route;distance to nearest bike route;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);bike routes;Distance;distance to nearest bike route;Roads and Paths;Accessibility;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;bus stops;;;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);bus stop;Count;bus stops;Public Transport;Accessibility;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;distance to nearest bus stop;distance to nearest bus stop;distance to nearest bus stop;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);bus stop;Distance;distance to nearest bus stop;Public Transport;Accessibility;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;subway stops;subway stops;subway stops;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);subway stops;Count;subway stops;Public Transport;Accessibility;Anthropic elements;Recreation;Physical and psychological experiences
403;"Hamstead Z.A.; Fisher D.; Ilieva R.T.; Wood S.A.; McPhearson T.; Kremer P.";Geolocated social media as a rapid indicator of park visitation and equitable park access;10.1016/j.compenvurbsys.2018.01.007;http://dx.doi.org/10.1016/j.compenvurbsys.2018.01.007;Undefined;recreation;distance to nearest subway stop;distance to nearest subway stop;distance to nearest subway stop;"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";"Negative Binomial Regression;Logistic Regression;Simple Linear Regression";Presence;5;;2005-2014;"Flickr;X-Twitter";"Geolocated photos;text";Local;no;United states;New York city;Urban green spaces;;;no;no;R² (Coefficient of Determination);subway stops;Distance;distance to nearest subway stop;Public Transport;Accessibility;Anthropic elements;Recreation;Physical and psychological experiences
